Time,Sensor,x,y,z
14.581,RAnk,0.338835397,2.1,0.232315113
14.581,LHip,0.745611183,26.88387097,0.216597077
14.581,LKne,1.808405683,14.81578947,0.242454728
14.581,LAnk,0.089061566,2.021007318,0.168044077
14.59,RHip,2.061546463,28.88844622,0.257457847
14.59,RKne,1.643786127,14.70136519,0.320209974
14.59,RAnk,0.337001376,2.1,0.241961415
14.59,LHip,0.745611183,26.88387097,0.216597077
14.59,LKne,1.808405683,14.81578947,0.242454728
14.59,LAnk,0.089061566,2.021007318,0.168044077
14.599,RHip,2.086338419,27.0876494,0.323605707
14.599,RKne,1.643786127,14.70136519,0.320209974
14.599,RAnk,0.337001376,2.1,0.241961415
14.599,LHip,0.6973342,26.72903226,0.193110647
14.599,LKne,1.808405683,14.81578947,0.242454728
14.599,LAnk,0.089061566,2.021007318,0.168044077
14.608,RHip,2.086338419,27.0876494,0.323605707
14.608,RKne,1.643786127,14.70136519,0.320209974
14.608,RAnk,0.337001376,2.1,0.241961415
14.608,LHip,0.6973342,26.72903226,0.193110647
14.608,LKne,1.610102605,14.8,0.242454728
14.608,LAnk,0.091452481,2.019931124,0.180440771
14.617,RHip,2.086338419,27.0876494,0.323605707
14.617,RKne,1.965317919,14.70648464,0.311023622
14.617,RAnk,0.337230628,2.1,0.245980707
14.617,LHip,0.6973342,26.72903226,0.193110647
14.617,LKne,1.610102605,14.8,0.242454728
14.617,LAnk,0.091452481,2.019931124,0.180440771
14.626,RHip,2.069174757,27.7250996,0.195201038
14.626,RKne,1.965317919,14.70648464,0.311023622
14.626,RAnk,0.337230628,2.1,0.245980707
14.626,LHip,0.815344603,26.56387097,0.203549061
14.626,LKne,1.610102605,14.8,0.242454728
14.626,LAnk,0.091452481,2.019931124,0.180440771
14.635,RHip,2.069174757,27.7250996,0.195201038
14.635,RKne,1.965317919,14.70648464,0.311023622
14.635,RAnk,0.337230628,2.1,0.245980707
14.635,LHip,0.815344603,26.56387097,0.203549061
14.635,LKne,1.636740331,14.7924812,0.238430584
14.635,LAnk,0.091751345,2.019285407,0.184573003
14.644,RHip,2.069174757,27.7250996,0.195201038
14.644,RKne,2.015895954,14.71843003,0.299212598
14.644,RAnk,0.331040807,2.098026316,0.239549839
14.644,LHip,0.815344603,26.56387097,0.203549061
14.644,LKne,1.636740331,14.7924812,0.238430584
14.644,LAnk,0.091751345,2.019285407,0.184573003
14.653,RHip,1.947122053,27.61354582,0.23540856
14.653,RKne,2.015895954,14.71843003,0.299212598
14.653,RAnk,0.331040807,2.098026316,0.239549839
14.653,LHip,0.718790637,27.15225806,0.100208768
14.653,LKne,1.636740331,14.7924812,0.238430584
14.653,LAnk,0.091751345,2.019285407,0.184573003
14.662,RHip,1.947122053,27.61354582,0.23540856
14.662,RKne,2.015895954,14.71843003,0.299212598
14.662,RAnk,0.331040807,2.098026316,0.239549839
14.662,LHip,0.718790637,27.15225806,0.100208768
14.662,LKne,1.009273875,14.73383459,0.132796781
14.662,LAnk,0.087567244,2.021609987,0.155188246
14.67,RHip,1.947122053,27.61354582,0.23540856
14.67,RKne,2.434971098,14.71757679,0.200131234
14.67,RAnk,0.340440165,2.1,0.210610932
14.67,LHip,0.718790637,27.15225806,0.100208768
14.67,LKne,1.009273875,14.73383459,0.132796781
14.67,LAnk,0.087567244,2.021609987,0.155188246
14.68,RHip,1.744972261,27.26294821,0.250972763
14.68,RKne,2.434971098,14.71757679,0.200131234
14.68,RAnk,0.340440165,2.1,0.210610932
14.68,LHip,0.786736021,27.33806452,0.10960334
14.68,LKne,1.009273875,14.73383459,0.132796781
14.68,LAnk,0.087567244,2.021609987,0.155188246
14.689,RHip,1.744972261,27.26294821,0.250972763
14.689,RKne,2.434971098,14.71757679,0.200131234
14.689,RAnk,0.340440165,2.1,0.210610932
14.689,LHip,0.786736021,27.33806452,0.10960334
14.689,LKne,1.163180742,14.88345865,0.143360161
14.689,LAnk,0.092498506,2.020361601,0.164370983
14.698,RHip,1.744972261,27.26294821,0.250972763
14.698,RKne,2.481936416,14.77175768,0.217847769
14.698,RAnk,0.339293902,2.1,0.204983923
14.698,LHip,0.786736021,27.33806452,0.10960334
14.698,LKne,1.163180742,14.88345865,0.143360161
14.698,LAnk,0.092498506,2.020361601,0.164370983
14.707,RHip,1.432212205,28.23505976,0.110246433
14.707,RKne,2.481936416,14.77175768,0.217847769
14.707,RAnk,0.339293902,2.1,0.204983923
14.707,LHip,0.938719116,27.93677419,0.155532359
14.707,LKne,1.163180742,14.88345865,0.143360161
14.707,LAnk,0.092498506,2.020361601,0.164370983
14.716,RHip,1.432212205,28.23505976,0.110246433
14.716,RKne,2.481936416,14.77175768,0.217847769
14.716,RAnk,0.339293902,2.1,0.204983923
14.716,LHip,0.938719116,27.93677419,0.155532359
14.716,LKne,1.133583268,14.87894737,0.177062374
14.716,LAnk,0.091303048,2.020146362,0.169421488
14.725,RHip,1.432212205,28.23505976,0.110246433
14.725,RKne,1.820809249,14.74488055,0.221784777
14.725,RAnk,0.33998166,2.1,0.207395498
14.725,LHip,0.938719116,27.93677419,0.155532359
14.725,LKne,1.133583268,14.87894737,0.177062374
14.725,LAnk,0.091303048,2.020146362,0.169421488
14.734,RHip,1.754507628,28.41035857,0.226329442
14.734,RKne,1.820809249,14.74488055,0.221784777
14.734,RAnk,0.33998166,2.1,0.207395498
14.734,LHip,0.885078023,26.67741935,0.131002088
14.734,LKne,1.133583268,14.87894737,0.177062374
14.734,LAnk,0.091303048,2.020146362,0.169421488
14.743,RHip,1.754507628,28.41035857,0.226329442
14.743,RKne,1.820809249,14.74488055,0.221784777
14.743,RAnk,0.33998166,2.1,0.207395498
14.743,LHip,0.885078023,26.67741935,0.131002088
14.743,LKne,1.358524073,14.83383459,0.128269618
14.743,LAnk,0.090406455,2.021007318,0.15610652
14.751,RHip,1.754507628,28.41035857,0.226329442
14.751,RKne,2.384393064,14.72909556,0.192913386
14.751,RAnk,0.344566713,2.1,0.204983923
14.751,LHip,0.885078023,26.67741935,0.131002088
14.751,LKne,1.358524073,14.83383459,0.128269618
14.751,LAnk,0.090406455,2.021007318,0.15610652
14.76,RHip,1.748786408,29,0.128404669
14.76,RKne,2.384393064,14.72909556,0.192913386
14.76,RAnk,0.344566713,2.1,0.204983923
14.76,LHip,0.949447334,28.0916129,0.12526096
14.76,LKne,1.358524073,14.83383459,0.128269618
14.76,LAnk,0.090406455,2.021007318,0.15610652
14.77,RHip,1.748786408,29,0.128404669
14.77,RKne,2.384393064,14.72909556,0.192913386
14.77,RAnk,0.344566713,2.1,0.204983923
14.77,LHip,0.949447334,28.0916129,0.12526096
14.77,LKne,1.210536701,14.83082707,0.096579477
14.77,LAnk,0.092050209,2.020662936,0.161616162
14.779,RHip,1.748786408,29,0.128404669
14.779,RKne,2.944364162,14.74488055,0.159448819
14.779,RAnk,0.342044934,2.1,0.192926045
14.779,LHip,0.949447334,28.0916129,0.12526096
14.779,LKne,1.210536701,14.83082707,0.096579477
14.779,LAnk,0.092050209,2.020662936,0.161616162
14.788,RHip,1.628640777,28.64940239,0.21919585
14.788,RKne,2.944364162,14.74488055,0.159448819
14.788,RAnk,0.342044934,2.1,0.192926045
14.788,LHip,0.947659298,27.15225806,0.145093946
14.788,LKne,1.210536701,14.83082707,0.096579477
14.788,LAnk,0.092050209,2.020662936,0.161616162
14.796,RHip,1.628640777,28.64940239,0.21919585
14.796,RKne,2.944364162,14.74488055,0.159448819
14.796,RAnk,0.342044934,2.1,0.192926045
14.796,LHip,0.947659298,27.15225806,0.145093946
14.796,LKne,1.095106551,14.85864662,0.087525151
14.796,LAnk,0.091153616,2.021609987,0.148760331
14.806,RHip,1.628640777,28.64940239,0.21919585
14.806,RKne,2.698699422,14.74744027,0.192913386
14.806,RAnk,0.345025218,2.1,0.199356913
14.806,LHip,0.947659298,27.15225806,0.145093946
14.806,LKne,1.095106551,14.85864662,0.087525151
14.806,LAnk,0.091153616,2.021609987,0.148760331
14.815,RHip,1.518030513,29,0.287289235
14.815,RKne,2.698699422,14.74744027,0.192913386
14.815,RAnk,0.345025218,2.1,0.199356913
14.815,LHip,1.296326398,26.69806452,0.115866388
14.815,LKne,1.095106551,14.85864662,0.087525151
14.815,LAnk,0.091153616,2.021609987,0.148760331
14.824,RHip,1.518030513,29,0.287289235
14.824,RKne,2.698699422,14.74744027,0.192913386
14.824,RAnk,0.345025218,2.1,0.199356913
14.824,LHip,1.296326398,26.69806452,0.115866388
14.824,LKne,1.080307814,14.8112782,0.1222334
14.824,LAnk,0.091452481,2.019974171,0.167125803
14.832,RHip,1.518030513,29,0.287289235
14.832,RKne,2.308526012,14.7440273,0.158136483
14.832,RAnk,0.342961944,2.1,0.202572347
14.832,LHip,1.296326398,26.69806452,0.115866388
14.832,LKne,1.080307814,14.8112782,0.1222334
14.832,LAnk,0.091452481,2.019974171,0.167125803
14.841,RHip,1.600034674,28.28286853,0.153696498
14.841,RKne,2.308526012,14.7440273,0.158136483
14.841,RAnk,0.342961944,2.1,0.202572347
14.841,LHip,1.544863459,26.44,0.083507307
14.841,LKne,1.080307814,14.8112782,0.1222334
14.841,LAnk,0.091452481,2.019974171,0.167125803
14.851,RHip,1.600034674,28.28286853,0.153696498
14.851,RKne,2.308526012,14.7440273,0.158136483
14.851,RAnk,0.342961944,2.1,0.202572347
14.851,LHip,1.544863459,26.44,0.083507307
14.851,LKne,1.595303867,14.83383459,0.130784708
14.851,LAnk,0.090555888,2.021394748,0.151974288
14.859,RHip,1.600034674,28.28286853,0.153696498
14.859,RKne,2.276011561,14.72653584,0.163385827
14.859,RAnk,0.346629986,2.1,0.18488746
14.859,LHip,1.544863459,26.44,0.083507307
14.859,LKne,1.595303867,14.83383459,0.130784708
14.859,LAnk,0.090555888,2.021394748,0.151974288
14.868,RHip,1.40742025,26.70517928,0.150453956
14.868,RKne,2.276011561,14.72653584,0.163385827
14.868,RAnk,0.346629986,2.1,0.18488746
14.868,LHip,1.319570871,26.63612903,0.168580376
14.868,LKne,1.595303867,14.83383459,0.130784708
14.868,LAnk,0.090555888,2.021394748,0.151974288
14.877,RHip,1.40742025,26.70517928,0.150453956
14.877,RKne,2.276011561,14.72653584,0.163385827
14.877,RAnk,0.346629986,2.1,0.18488746
14.877,LHip,1.319570871,26.63612903,0.168580376
14.877,LKne,1.225335438,14.87443609,0.122736419
14.877,LAnk,0.092199641,2.019543693,0.171258035
14.886,RHip,1.40742025,26.70517928,0.150453956
14.886,RKne,2.684248555,14.74018771,0.175853018
14.886,RAnk,0.33998166,2.0975,0.245176849
14.886,LHip,1.319570871,26.63612903,0.168580376
14.886,LKne,1.225335438,14.87443609,0.122736419
14.886,LAnk,0.092199641,2.019543693,0.171258035
14.895,RHip,1.369278779,27.61354582,0.250972763
14.895,RKne,2.684248555,14.74018771,0.175853018
14.895,RAnk,0.33998166,2.0975,0.245176849
14.895,LHip,1.376788036,26.45032258,0.174843424
14.895,LKne,1.225335438,14.87443609,0.122736419
14.895,LAnk,0.092199641,2.019543693,0.171258035
14.904,RHip,1.369278779,27.61354582,0.250972763
14.904,RKne,2.684248555,14.74018771,0.175853018
14.904,RAnk,0.33998166,2.0975,0.245176849
14.904,LHip,1.376788036,26.45032258,0.174843424
14.904,LKne,0.991515391,14.77218045,0.144869215
14.904,LAnk,0.091900777,2.021093414,0.155188246
14.913,RHip,1.369278779,27.61354582,0.250972763
14.913,RKne,2.662572254,14.73890785,0.209973753
14.913,RAnk,0.342503439,2.1,0.193729904
14.913,LHip,1.376788036,26.45032258,0.174843424
14.913,LKne,0.991515391,14.77218045,0.144869215
14.913,LAnk,0.091900777,2.021093414,0.155188246
14.921,RHip,1.262482663,28.60159363,0.221789883
14.921,RKne,2.662572254,14.73890785,0.209973753
14.921,RAnk,0.342503439,2.1,0.193729904
14.921,LHip,1.323146944,26.1716129,0.189457203
14.921,LKne,0.991515391,14.77218045,0.144869215
14.921,LAnk,0.091900777,2.021093414,0.155188246
14.93,RHip,1.262482663,28.60159363,0.221789883
14.93,RKne,2.662572254,14.73890785,0.209973753
14.93,RAnk,0.342503439,2.1,0.193729904
14.93,LHip,1.323146944,26.1716129,0.189457203
14.93,LKne,1.177979479,14.85864662,0.155935614
14.93,LAnk,0.093245666,2.02057684,0.162993572
14.94,RHip,1.262482663,28.60159363,0.221789883
14.94,RKne,2.106213873,14.75938567,0.209973753
14.94,RAnk,0.338147639,2.1,0.217041801
14.94,LHip,1.323146944,26.1716129,0.189457203
14.94,LKne,1.177979479,14.85864662,0.155935614
14.94,LAnk,0.093245666,2.02057684,0.162993572
14.948,RHip,1.193828017,26.94422311,0.229571984
14.948,RKne,2.106213873,14.75938567,0.209973753
14.948,RAnk,0.338147639,2.1,0.217041801
14.948,LHip,1.383940182,25.46967742,0.147703549
14.948,LKne,1.177979479,14.85864662,0.155935614
14.948,LAnk,0.093245666,2.02057684,0.162993572
14.957,RHip,1.193828017,26.94422311,0.229571984
14.957,RKne,2.106213873,14.75938567,0.209973753
14.957,RAnk,0.338147639,2.1,0.217041801
14.957,LHip,1.383940182,25.46967742,0.147703549
14.957,LKne,1.328926598,14.84887218,0.17555332
14.957,LAnk,0.091004184,2.020921223,0.158402204
14.966,RHip,1.193828017,26.94422311,0.229571984
14.966,RKne,2.10982659,14.75981229,0.129265092
14.966,RAnk,0.339064649,2.1,0.185691318
14.966,LHip,1.383940182,25.46967742,0.147703549
14.966,LKne,1.328926598,14.84887218,0.17555332
14.966,LAnk,0.091004184,2.020921223,0.158402204
14.976,RHip,1.161407767,25.74900398,0.172503243
14.976,RKne,2.10982659,14.75981229,0.129265092
14.976,RAnk,0.339064649,2.1,0.185691318
14.976,LHip,1.643205462,24.96387097,0.196764092
14.976,LKne,1.328926598,14.84887218,0.17555332
14.976,LAnk,0.091004184,2.020921223,0.158402204
14.984,RHip,1.161407767,25.74900398,0.172503243
14.984,RKne,2.10982659,14.75981229,0.129265092
14.984,RAnk,0.339064649,2.1,0.185691318
14.984,LHip,1.643205462,24.96387097,0.196764092
14.984,LKne,1.251973165,14.78270677,0.188128773
14.984,LAnk,0.093693963,2.020146362,0.173094582
14.993,RHip,1.161407767,25.74900398,0.172503243
14.993,RKne,2.525289017,14.75639932,0.111548556
14.993,RAnk,0.34089867,2.1,0.180064309
14.993,LHip,1.643205462,24.96387097,0.196764092
14.993,LKne,1.251973165,14.78270677,0.188128773
14.993,LAnk,0.093693963,2.020146362,0.173094582
15.002,RHip,1.08131068,25.50996016,0.127107652
15.002,RKne,2.525289017,14.75639932,0.111548556
15.002,RAnk,0.34089867,2.1,0.180064309
15.002,LHip,1.721879064,25.40774194,0.174843424
15.002,LKne,1.251973165,14.78270677,0.188128773
15.002,LAnk,0.093693963,2.020146362,0.173094582
15.01,RHip,1.08131068,25.50996016,0.127107652
15.01,RKne,2.525289017,14.75639932,0.111548556
15.01,RAnk,0.34089867,2.1,0.180064309
15.01,LHip,1.721879064,25.40774194,0.174843424
15.01,LKne,1.346685083,14.88646617,0.168511066
15.01,LAnk,0.092946802,2.020146362,0.169421488
15.02,RHip,1.08131068,25.50996016,0.127107652
15.02,RKne,2.557803468,14.72056314,0.199475066
15.02,RAnk,0.347088492,2.1,0.188102894
15.02,LHip,1.721879064,25.40774194,0.174843424
15.02,LKne,1.346685083,14.88646617,0.168511066
15.02,LAnk,0.092946802,2.020146362,0.169421488
15.029,RHip,1.035540915,25.73306773,0.230220493
15.029,RKne,2.557803468,14.72056314,0.199475066
15.029,RAnk,0.347088492,2.1,0.188102894
15.029,LHip,1.459037711,24.60258065,0.185281837
15.029,LKne,1.346685083,14.88646617,0.168511066
15.029,LAnk,0.092946802,2.020146362,0.169421488
15.037,RHip,1.035540915,25.73306773,0.230220493
15.037,RKne,2.557803468,14.72056314,0.199475066
15.037,RAnk,0.347088492,2.1,0.188102894
15.037,LHip,1.459037711,24.60258065,0.185281837
15.037,LKne,1.411799526,14.79323308,0.130784708
15.037,LAnk,0.093245666,2.020533793,0.163911846
15.046,RHip,1.035540915,25.73306773,0.230220493
15.046,RKne,2.135115607,14.74914676,0.202099738
15.046,RAnk,0.341815681,2.1,0.190514469
15.046,LHip,1.459037711,24.60258065,0.185281837
15.046,LKne,1.411799526,14.79323308,0.130784708
15.046,LAnk,0.093245666,2.020533793,0.163911846
15.055,RHip,1.073682386,24.64940239,0.224383917
15.055,RKne,2.135115607,14.74914676,0.202099738
15.055,RAnk,0.341815681,2.1,0.190514469
15.055,LHip,1.51446684,24.23096774,0.161795407
15.055,LKne,1.411799526,14.79323308,0.130784708
15.055,LAnk,0.093245666,2.020533793,0.163911846
15.064,RHip,1.073682386,24.64940239,0.224383917
15.064,RKne,2.135115607,14.74914676,0.202099738
15.064,RAnk,0.341815681,2.1,0.190514469
15.064,LHip,1.51446684,24.23096774,0.161795407
15.064,LKne,1.210536701,14.79924812,0.154426559
15.064,LAnk,0.090406455,2.020662936,0.162534435
15.073,RHip,1.073682386,24.64940239,0.224383917
15.073,RKne,1.820809249,14.73677474,0.207349081
15.073,RAnk,0.346171481,2.1,0.177652733
15.073,LHip,1.51446684,24.23096774,0.161795407
15.073,LKne,1.210536701,14.79924812,0.154426559
15.073,LAnk,0.090406455,2.020662936,0.162534435
15.081,RHip,1.012656033,23.94820717,0.182230869
15.081,RKne,1.820809249,14.73677474,0.207349081
15.081,RAnk,0.346171481,2.1,0.177652733
15.081,LHip,1.589564369,23.9316129,0.15605428
15.081,LKne,1.210536701,14.79924812,0.154426559
15.081,LAnk,0.090406455,2.020662936,0.162534435
15.09,RHip,1.012656033,23.94820717,0.182230869
15.09,RKne,1.820809249,14.73677474,0.207349081
15.09,RAnk,0.346171481,2.1,0.177652733
15.09,LHip,1.589564369,23.9316129,0.15605428
15.09,LKne,1.03887135,14.78571429,0.160462777
15.09,LAnk,0.091751345,2.020878175,0.161157025
15.099,RHip,1.012656033,23.94820717,0.182230869
15.099,RKne,2.640895954,14.75511945,0.111548556
15.099,RAnk,0.339523155,2.1,0.176848875
15.099,LHip,1.589564369,23.9316129,0.15605428
15.099,LKne,1.03887135,14.78571429,0.160462777
15.099,LAnk,0.091751345,2.020878175,0.161157025
15.108,RHip,1.069868239,24.88844622,0.164072633
15.108,RKne,2.640895954,14.75511945,0.111548556
15.108,RAnk,0.339523155,2.1,0.176848875
15.108,LHip,1.700422627,24.34451613,0.189979123
15.108,LKne,1.03887135,14.78571429,0.160462777
15.108,LAnk,0.091751345,2.020878175,0.161157025
15.117,RHip,1.069868239,24.88844622,0.164072633
15.117,RKne,2.640895954,14.75511945,0.111548556
15.117,RAnk,0.339523155,2.1,0.176848875
15.117,LHip,1.700422627,24.34451613,0.189979123
15.117,LKne,1.494672455,14.86090226,0.125251509
15.117,LAnk,0.092199641,2.020533793,0.161616162
15.126,RHip,1.069868239,24.88844622,0.164072633
15.126,RKne,2.471098266,14.74274744,0.11351706
15.126,RAnk,0.348464007,2.1,0.17926045
15.126,LHip,1.700422627,24.34451613,0.189979123
15.126,LKne,1.494672455,14.86090226,0.125251509
15.126,LAnk,0.092199641,2.020533793,0.161616162
15.134,RHip,0.917302358,25.62151394,0.186770428
15.134,RKne,2.471098266,14.74274744,0.11351706
15.134,RAnk,0.348464007,2.1,0.17926045
15.134,LHip,1.770156047,23.88,0.135177453
15.134,LKne,1.494672455,14.86090226,0.125251509
15.134,LAnk,0.092199641,2.020533793,0.161616162
15.143,RHip,0.917302358,25.62151394,0.186770428
15.143,RKne,2.471098266,14.74274744,0.11351706
15.143,RAnk,0.348464007,2.1,0.17926045
15.143,LHip,1.770156047,23.88,0.135177453
15.143,LKne,1.355564325,14.80827068,0.101609658
15.143,LAnk,0.089659295,2.021696083,0.156565657
15.153,RHip,0.917302358,25.62151394,0.186770428
15.153,RKne,2.319364162,14.74488055,0.087926509
15.153,RAnk,0.348005502,2.1,0.183279743
15.153,LHip,1.770156047,23.88,0.135177453
15.153,LKne,1.355564325,14.80827068,0.101609658
15.153,LAnk,0.089659295,2.021696083,0.156565657
15.162,RHip,0.961165049,23.56573705,0.214007782
15.162,RKne,2.319364162,14.74488055,0.087926509
15.162,RAnk,0.348005502,2.1,0.183279743
15.162,LHip,1.816644993,23.28129032,0.171189979
15.162,LKne,1.355564325,14.80827068,0.101609658
15.162,LAnk,0.089659295,2.021696083,0.156565657
15.17,RHip,0.961165049,23.56573705,0.214007782
15.17,RKne,2.319364162,14.74488055,0.087926509
15.17,RAnk,0.348005502,2.1,0.183279743
15.17,LHip,1.816644993,23.28129032,0.171189979
15.17,LKne,1.287490134,14.85488722,0.111167002
15.17,LAnk,0.091004184,2.023374946,0.133149679
15.179,RHip,0.961165049,23.56573705,0.214007782
15.179,RKne,2.070086705,14.74530717,0.1332021
15.179,RAnk,0.34525447,2.1,0.13585209
15.179,LHip,1.816644993,23.28129032,0.171189979
15.179,LKne,1.287490134,14.85488722,0.111167002
15.179,LAnk,0.091004184,2.023374946,0.133149679
15.188,RHip,0.795249653,22.83266932,0.212062257
15.188,RKne,2.070086705,14.74530717,0.1332021
15.188,RAnk,0.34525447,2.1,0.13585209
15.188,LHip,1.850617685,23.27096774,0.207724426
15.188,LKne,1.287490134,14.85488722,0.111167002
15.188,LAnk,0.091004184,2.023374946,0.133149679
15.197,RHip,0.795249653,22.83266932,0.212062257
15.197,RKne,2.070086705,14.74530717,0.1332021
15.197,RAnk,0.34525447,2.1,0.13585209
15.197,LHip,1.850617685,23.27096774,0.207724426
15.197,LKne,0.950078927,14.78646617,0.096076459
15.197,LAnk,0.093693963,2.020361601,0.164370983
15.206,RHip,0.795249653,22.83266932,0.212062257
15.206,RKne,2.543352601,14.76919795,0.13648294
15.206,RAnk,0.330582302,2.099342105,0.162379421
15.206,LHip,1.850617685,23.27096774,0.207724426
15.206,LKne,0.950078927,14.78646617,0.096076459
15.206,LAnk,0.093693963,2.020361601,0.164370983
15.215,RHip,0.669382802,23.07171315,0.173151751
15.215,RKne,2.543352601,14.76919795,0.13648294
15.215,RAnk,0.330582302,2.099342105,0.162379421
15.215,LHip,1.657509753,22.89935484,0.239039666
15.215,LKne,0.950078927,14.78646617,0.096076459
15.215,LAnk,0.093693963,2.020361601,0.164370983
15.224,RHip,0.669382802,23.07171315,0.173151751
15.224,RKne,2.543352601,14.76919795,0.13648294
15.224,RAnk,0.330582302,2.099342105,0.162379421
15.224,LHip,1.657509753,22.89935484,0.239039666
15.224,LKne,1.539068666,14.8481203,0.141348089
15.224,LAnk,0.092498506,2.021437796,0.19651056
15.233,RHip,0.669382802,23.07171315,0.173151751
15.233,RKne,2.391618497,14.75298635,0.181102362
15.233,RAnk,0.337918386,2.095526316,0.226688103
15.233,LHip,1.657509753,22.89935484,0.239039666
15.233,LKne,1.539068666,14.8481203,0.141348089
15.233,LAnk,0.092498506,2.021437796,0.19651056
15.242,RHip,0.734223301,22.52988048,0.139429313
15.242,RKne,2.391618497,14.75298635,0.181102362
15.242,RAnk,0.337918386,2.095526316,0.226688103
15.242,LHip,1.861345904,21.80516129,0.203549061
15.242,LKne,1.539068666,14.8481203,0.141348089
15.242,LAnk,0.092498506,2.021437796,0.19651056
15.251,RHip,0.734223301,22.52988048,0.139429313
15.251,RKne,2.391618497,14.75298635,0.181102362
15.251,RAnk,0.337918386,2.095526316,0.226688103
15.251,LHip,1.861345904,21.80516129,0.203549061
15.251,LKne,1.02703236,14.88796992,0.177565392
15.251,LAnk,0.094142259,2.021523892,0.148301194
15.259,RHip,0.734223301,22.52988048,0.139429313
15.259,RKne,2.084537572,14.72866894,0.166010499
15.259,RAnk,0.342732691,2.1,0.178456592
15.259,LHip,1.861345904,21.80516129,0.203549061
15.259,LKne,1.02703236,14.88796992,0.177565392
15.259,LAnk,0.094142259,2.021523892,0.148301194
15.268,RHip,0.86962552,21.94023904,0.248378729
15.268,RKne,2.084537572,14.72866894,0.166010499
15.268,RAnk,0.342732691,2.1,0.178456592
15.268,LHip,1.891742523,23.15741935,0.276096033
15.268,LKne,1.02703236,14.88796992,0.177565392
15.268,LAnk,0.094142259,2.021523892,0.148301194
15.278,RHip,0.86962552,21.94023904,0.248378729
15.278,RKne,2.084537572,14.72866894,0.166010499
15.278,RAnk,0.342732691,2.1,0.178456592
15.278,LHip,1.891742523,23.15741935,0.276096033
15.278,LKne,0.979676401,14.73533835,0.125251509
15.278,LAnk,0.092349074,2.021523892,0.149678604
15.286,RHip,0.86962552,21.94023904,0.248378729
15.286,RKne,2.749277457,14.73634812,0.153543307
15.286,RAnk,0.342961944,2.1,0.160771704
15.286,LHip,1.891742523,23.15741935,0.276096033
15.286,LKne,0.979676401,14.73533835,0.125251509
15.286,LAnk,0.092349074,2.021523892,0.149678604
15.295,RHip,0.829576976,23.77290837,0.322957198
15.295,RKne,2.749277457,14.73634812,0.153543307
15.295,RAnk,0.342961944,2.1,0.160771704
15.295,LHip,1.834525358,23.02322581,0.261482255
15.295,LKne,0.979676401,14.73533835,0.125251509
15.295,LAnk,0.092349074,2.021523892,0.149678604
15.304,RHip,0.829576976,23.77290837,0.322957198
15.304,RKne,2.749277457,14.73634812,0.153543307
15.304,RAnk,0.342961944,2.1,0.160771704
15.304,LHip,1.834525358,23.02322581,0.261482255
15.304,LKne,0.734017364,14.79398496,0.162474849
15.304,LAnk,0.093992827,2.019371502,0.177226814
15.312,RHip,0.829576976,23.77290837,0.322957198
15.312,RKne,2.850433526,14.7359215,0.223753281
15.312,RAnk,0.34089867,2.098026316,0.216237942
15.312,LHip,1.834525358,23.02322581,0.261482255
15.312,LKne,0.734017364,14.79398496,0.162474849
15.312,LAnk,0.093992827,2.019371502,0.177226814
15.322,RHip,0.471047157,22.92828685,0.361867704
15.322,RKne,2.850433526,14.7359215,0.223753281
15.322,RAnk,0.34089867,2.098026316,0.216237942
15.322,LHip,2.19213264,23.99354839,0.244780793
15.322,LKne,0.734017364,14.79398496,0.162474849
15.322,LAnk,0.093992827,2.019371502,0.177226814
15.331,RHip,0.471047157,22.92828685,0.361867704
15.331,RKne,2.850433526,14.7359215,0.223753281
15.331,RAnk,0.34089867,2.098026316,0.216237942
15.331,LHip,2.19213264,23.99354839,0.244780793
15.331,LKne,0.734017364,14.79398496,0.181086519
15.331,LAnk,0.089509863,2.021093414,0.16620753
15.339,RHip,0.471047157,22.92828685,0.361867704
15.339,RKne,2.330202312,14.73976109,0.232939633
15.339,RAnk,0.342503439,2.098026316,0.213022508
15.339,LHip,2.19213264,23.99354839,0.244780793
15.339,LKne,0.734017364,14.79398496,0.181086519
15.339,LAnk,0.089509863,2.021093414,0.16620753
15.348,RHip,0.371879334,21.9561753,0.243190661
15.348,RKne,2.330202312,14.73976109,0.232939633
15.348,RAnk,0.342503439,2.098026316,0.213022508
15.348,LHip,1.814856957,22.81677419,0.233820459
15.348,LKne,0.734017364,14.79398496,0.181086519
15.348,LAnk,0.089509863,2.021093414,0.16620753
15.357,RHip,0.371879334,21.9561753,0.243190661
15.357,RKne,2.330202312,14.73976109,0.232939633
15.357,RAnk,0.342503439,2.098026316,0.213022508
15.357,LHip,1.814856957,22.81677419,0.233820459
15.357,LKne,0.813930545,14.77293233,0.197183099
15.357,LAnk,0.09070532,2.021609987,0.156565657
15.366,RHip,0.371879334,21.9561753,0.243190661
15.366,RKne,2.427745665,14.75,0.167979003
15.366,RAnk,0.341127923,2.1,0.188906752
15.366,LHip,1.814856957,22.81677419,0.233820459
15.366,LKne,0.813930545,14.77293233,0.197183099
15.366,LAnk,0.09070532,2.021609987,0.156565657
15.375,RHip,0.72278086,22.46613546,0.267185473
15.375,RKne,2.427745665,14.75,0.167979003
15.375,RAnk,0.341127923,2.1,0.188906752
15.375,LHip,1.900682705,22.6516129,0.231732777
15.375,LKne,0.813930545,14.77293233,0.197183099
15.375,LAnk,0.09070532,2.021609987,0.156565657
